"","Identifier","Source","Museum_number","Family","Genus","Species","English_name","Latitude","Longitude","Accuracy","Location","Date","Month","Year","Historic"
"1922",2017,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.058,31.815,1,"Mhlume, Hambanathi House No: 37","09-Apr-21",4,2021,""
"1923",2032,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.058,31.815,1,"Mhlume, Hambanathi Ext 4 House No: 27","15-Apr-21",4,2021,""
"1924",2039,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.0369,31.814,2,"Mhlume, P2 Dam","21-Apr-21",4,2021,""
"1925",2079,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.276,31.157,2,"Pine Valley","29-May-21",5,2021,""
"1926",2084,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26,31.757,2,"Tshaneni, Quarters House ","31-May-21",5,2021,""
"1927",2107,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-25.9685,31.2483,2,"Piggs Peak","21-Aug-21",8,2021,""
"1928",2113,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.297,31.155,2,"Mbabane, Mountain Drive","29-Aug-21",8,2021,""
"1929",2114,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.778,31.7033,1,"Wendy's Lodge, close to","03-Sep-21",9,2021,""
"1930",2115,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26,31.757,2,"Tshaneni Primary (=School?)","03-Sep-21",9,2021,""
"1931",2116,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.297,31.155,2,"Mbabane, Mountain Drive","03-Sep-21",9,2021,""
"1932",2120,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.441,31.181,1,"Mantenga Lodge","06-Sep-21",9,2021,""
"1933",2124,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.307,31.148,1,"Sifundzane High School","09-Sep-21",9,2021,""
"1934",2129,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.4859,31.4125,2,"Manzini, Enjabulweni School (High)","11-Sep-21",9,2021,""
"1935",2136,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.4859,31.4125,2,"Manzini, Enjabulweni School (High)","16-Sep-21",9,2021,""
"1936",2146,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.276,31.157,2,"Pine Valley","20-Sep-21",9,2021,""
"1937",2151,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.6295,31.2853,1,"Rosecraft, Monadjem's house","26-Sep-21",9,2021,""
"1938",2155,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.99,31.755,2,"Mananga Country Club","02-Oct-21",10,2021,""
"1939",2156,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.6373,31.3415,3,"Gebeni","04-Oct-21",10,2021,""
"1940",2158,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26,31.757,2,"Tshaneni Village House 18","05-Oct-21",10,2021,""
"1941",2166,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.326,31.1411,3,"Mbabane","20-Oct-21",10,2021,""
"1942",2178,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.5379,31.0132,3,"Bhunya","29-Oct-21",10,2021,""
"1943",2179,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.5379,31.0132,3,"Bhunya","29-Oct-21",10,2021,""
"1944",2180,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.326,31.1411,3,"Mbabane","29-Oct-21",10,2021,""
"1945",2184,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.3471,31.1509,1,"Eden Guest House, next to","31-Oct-21",10,2021,""
"1946",2185,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.361,31.157,2,"Malagwane Hill","31-Oct-21",10,2021,""
"1947",2194,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.853,31.767,2,"St. Phillips","01-Nov-21",11,2021,""
"1948",2200,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.853,31.767,2,"St. Phillips","02-Nov-21",11,2021,""
"1949",2204,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.853,31.767,2,"St. Phillips","03-Nov-21",11,2021,""
"1950",2205,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.853,31.767,2,"St. Phillips","03-Nov-21",11,2021,""
"1951",2206,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26,31.757,2,"Tshaneni Village House 45","03-Nov-21",11,2021,""
"1952",2209,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.853,31.767,2,"St. Phillips","04-Nov-21",11,2021,""
"1953",2215,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.853,31.767,2,"St. Phillips","05-Nov-21",11,2021,""
"1954",2228,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.853,31.767,2,"St. Phillips","06-Nov-21",11,2021,""
"1955",2229,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.0369,31.814,2,"Mhlume","06-Nov-21",11,2021,""
"1956",2239,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.853,31.767,2,"St. Phillips","07-Nov-21",11,2021,""
"1957",2240,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.0369,31.814,2,"Mhlume","07-Nov-21",11,2021,""
"1958",2254,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-25.896,31.309,1,"Phophonyane, near first bridge of the Phoponyane main road to Matsamo","15-Nov-21",11,2021,""
"1959",2262,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.538,30.9962,3,"Bhunya, Mhlangeni","17-Nov-21",11,2021,""
"1960",2268,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.8119,31.9181,2,"Marula Village, south of Big Bend","19-Nov-21",11,2021,""
"1961",2273,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-25.959,31.251,2,"Piggs Peak","21-Nov-21",11,2021,""
"1962",2289,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.276,31.157,2,"Pine Valley","28-Nov-21",11,2021,""
"1963",2290,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.4418,31.9416,2,"Siteki","28-Nov-21",11,2021,""
"1964",2297,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.853,31.767,2,"St. Phillips","01-Dec-21",12,2021,""
"1965",2302,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-25.9227,31.5056,3,"Buhleni","02-Dec-21",12,2021,""
"1966",2304,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.7965,31.4825,3,"Kaphunga","02-Dec-21",12,2021,""
"1967",2308,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.595,31.369,2,"Nhlambeni","06-Dec-21",12,2021,""
"1968",2334,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.7833,31.9333,3,"Big Bend","13-Dec-21",12,2021,""
"1969",2336,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.8119,31.9181,2,"Marula Village, south of Big Bend","13-Dec-21",12,2021,""
"1970",2337,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-25.9685,31.2483,2,"Piggs Peak","14-Dec-21",12,2021,""
"1971",2340,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26,31.757,2,"Tshaneni Village House 10","16-Dec-21",12,2021,""
"1972",2349,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.5,31.38,3,"Manzini","20-Dec-21",12,2021,""
"1973",2356,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.853,31.767,2,"St. Phillips","22-Dec-21",12,2021,""
"1974",2357,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.683,31.684,2,"Siphofaneni","22-Dec-21",12,2021,""
"1975",2368,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.498,31.2682,2,"Bethany","28-Dec-21",12,2021,""
"1976",2369,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.261,31.88,1,"Royal Hlane NP (reception)","28-Dec-21",12,2021,""
"1977",2390,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.427,31.386,2,"Nyakeni, Mkhulamini","04-Jan-22",1,2022,""
"1978",2406,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.8119,31.9181,2,"Marula Village, south of Big Bend","12-Jan-22",1,2022,""
"1979",2410,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.214,31.919,2,"Lusoti Village House A0125","14-Jan-22",1,2022,""
"1980",2428,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.0369,31.814,3,"Mhlume, Hlanganani Central LPG Gas Depot","25-Jan-22",1,2022,""
"1981",2434,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.6268,31.4202,2,"Sidvokodvo","28-Jan-22",1,2022,""
"1982",2439,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.4833,31.4208,2,"Lugaganeni","31-Jan-22",1,2022,""
"1983",2444,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.4899,31.4554,3,"Hhelehhele","01-Feb-22",2,2022,""
"1984",2449,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.301,31.1501,2,"Mbabane","02-Feb-22",2,2022,""
"1985",2450,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-25.963,31.244,2,"Pigg's Peak, Immigration Office","01-Feb-22",2,2022,""
"1986",2456,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.276,31.157,2,"Pine Valley","03-Feb-22",2,2022,""
"1987",2466,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.408,31.837,2,"Matsetsa","05-Feb-22",2,2022,""
"1988",2476,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.7833,31.9333,3,"Big Bend","08-Feb-22",2,2022,""
"1989",2499,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.595,31.369,2,"Nhlambeni","15-Feb-22",2,2022,""
"1990",2510,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.8119,31.9181,2,"Marula Village, south of Big Bend","19-Feb-22",2,2022,""
"1991",2515,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.2108,31.9274,2,"Simunye","25-Feb-22",2,2022,""
"1992",2530,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.408,31.837,2,"Matsetsa","17-Mar-22",3,2022,""
"1993",2533,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.525,31.367,2,"Ngwane Park","20-Mar-22",3,2022,""
"1994",2538,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.445,31.9207,1,"Siteki, Imbuyiselo Academy","24-Mar-22",3,2022,""
"1995",2544,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.452,31.948,2,"Siteki Fire Station","26-Mar-22",3,2022,""
"1996",2546,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.499,31.246,2,"Matsapa, New Village  Clinic","28-Mar-22",3,2022,""
"1997",2549,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.093,31.5456,2,"Madlangempisi","29-Mar-22",3,2022,""
"1998",2551,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.868,31.9214,2,"Matata","29-Mar-22",3,2022,""
"1999",2555,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.7833,31.9333,3,"Big Bend, Bandag Workshop","01-Apr-22",4,2022,""
"2000",2560,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.7833,31.9333,3,"Big Bend","02-Apr-22",4,2022,""
"2001",2570,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-27.108,31.135,2,"Nhlangano, Maseysini","12-Apr-22",4,2022,""
"2002",2577,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.99,31.755,2,"Mananga Country Club","20-Apr-22",4,2022,""
"2003",2582,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.0369,31.814,2,"Mhlume","22-Apr-22",4,2022,""
"2004",2587,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.783,31.758,2,"St. Phillips, Wendy's junction","24-Apr-22",4,2022,""
"2005",2589,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.0369,31.814,2,"Mhlume Village","26-Apr-22",4,2022,""
"2006",2593,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.276,31.157,2,"Pine Valley","28-Apr-22",4,2022,""
"2007",2594,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.411,31.707,2,"Malindza","28-Apr-22",4,2022,""
"2008",2599,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-27.12,31.2,2,"Nhlangano","01-May-22",5,2022,""
"2009",2609,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.8337,31.9385,3,"Big Bend","09-May-22",5,2022,""
"2010",2617,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.7965,31.4825,3,"KaPhunga","17-May-22",5,2022,""
"2011",2623,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-27.2536,31.7508,2,"Matsanjeni","20-May-22",5,2022,""
"2012",2628,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.7833,31.9333,3,"Big Bend","25-May-22",5,2022,""
"2013",2630,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.2108,31.9274,2,"Simunye, OSSU base","28-May-22",5,2022,""
"2014",2636,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.9463,31.9544,2,"Ndzevane","10-Jun-22",6,2022,""
"2015",2653,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.451,31.946,1,"Siteki Hotel","18-Jul-22",7,2022,""
"2016",2661,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.1438,31.9823,3,"Maphiveni, EEC Substation","28-Jul-22",7,2022,""
"2017",2690,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.7912,31.936,2,"Big Bend Police Station","05-Oct-22",10,2022,""
"2018",2691,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.326,31.1411,3,"Mbabane","05-Oct-22",10,2022,""
"2019",2700,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-27.0029,31.6533,2,"Maloma","12-Oct-22",10,2022,""
"2020",2730,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.653,31.4097,1,"The Luke Commission","26-Oct-22",10,2022,""
"2021",2770,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.276,31.157,2,"Pine Valley","09-Nov-22",11,2022,""
"2022",2771,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.326,31.1411,3,"Mbabane","09-Nov-22",11,2022,""
"2023",2785,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.4418,31.9416,2,"Siteki","15-Nov-22",11,2022,""
"2024",2793,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.5379,31.0132,3,"Bhunya","16-Nov-22",11,2022,""
"2025",2794,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.533,31.321,2,"Tubungu","15-Nov-22",11,2022,""
"2026",2804,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.8119,31.9181,2,"Marula Village, south of Big Bend","19-Nov-22",11,2022,""
"2027",2813,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.276,31.157,2,"Pine Valley","23-Nov-22",11,2022,""
"2028",2828,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.4418,31.9416,2,"Siteki, Emalayini, near emafemini","28-Nov-22",11,2022,""
"2029",2829,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.276,31.157,2,"Pine Valley","28-Nov-22",11,2022,""
"2030",2832,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.0369,31.814,2,"Mhlume, Admin Block","14-Sep-20",9,2020,""
"2031",3053,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.9463,31.9544,2,"Ndzevane","27-Jul-23",7,2023,""
"2032",3054,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.862,31.936,2,"Big bend, Irrigation station near BB prison","24-Nov-23",11,2023,""
"2033",3055,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.279,31.079,2,"Mpolonjeni (Mpologeni), Mbabane","14-Mar-21",3,2021,""
"2034",3058,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.276,31.157,2,"Pine Valley","03-Feb-22",2,2022,""
"2035",3059,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.276,31.157,2,"Pine Valley","30-Apr-23",4,2023,""
"2036",3060,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.344,31.1568,1,"Mbabane, Corporation Ngobese Residence Plot 1878","08-Sep-23",9,2023,""
"2037",3061,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.5687,31.2149,1,"Luyengo","26-Mar-21",3,2021,""
"2038",3062,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.408,31.837,2,"Matsetsa ","02-May-23",5,2023,""
"2039",3063,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.768,31.9103,2,"Mhlosinga NR","30-Mar-23",3,2023,""
"2040",3064,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.4966,31.3938,2,"Manzini, Coates Valley","23-Jan-23",1,2023,""
"2041",3065,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.4988,31.3931,1,"Barney and Friends Pre-school","12-Jun-23",6,2023,""
"2042",3066,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.5396,31.3583,1,"Ngwane Park","07-Sep-23",9,2023,""
"2043",3067,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.5396,31.3583,1,"Ngwane Park","07-Sep-23",9,2023,""
"2044",3068,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.4846,31.447,1,"Hhelehhele","16-Sep-23",9,2023,""
"2045",3069,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.4872,31.462,1,"Hhelehhele","06-Nov-23",11,2023,""
"2046",3070,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.356,31.413,1,"Ngwazini Primary School, teachers quarters","09-Sep-23",9,2023,""
"2047",3071,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.1817,31.5961,2,"Mnjoli ","18-Dec-23",12,2023,""
"2048",3074,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.2418,31.5867,1,"Mliba","08-Mar-24",3,2024,""
"2049",3076,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.7833,31.9333,3,"Big Bend","09-Jun-23",6,2023,""
"2050",3077,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.4939,31.306,1,"Matsapha, Standard Bank","12-Mar-21",3,2021,""
"2051",3078,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.49,31.223,2,"Mahlanya","29-Mar-21",3,2021,""
"2052",3079,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-27.12,31.2,2,"Nhlangano","19-Sep-23",9,2023,""
"2053",3080,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-27.12,31.2,2,"Nhlangano","20-Sep-23",9,2023,""
"2054",3081,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-25.959,31.251,2,"Piggs Peak","20-Aug-22",8,2022,""
"2055",3082,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.2704,31.0857,2,"Nkoyoyo","08-Feb-23",2,2023,""
"2056",3083,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.4135,31.2114,1,"Elangeni","15-Dec-22",12,2022,""
"2057",3084,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.5634,31.2707,1,"Dwaleni","02-May-23",5,2023,""
"2058",3086,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.5859,31.1676,1,"Luyengo, before Mawelawela","05-Oct-23",10,2023,""
"2059",3087,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.5306,31.325,1,"Tubungu","24-Sep-23",9,2023,""
"2060",3088,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.533,31.321,2,"Tubungu","27-Nov-23",11,2023,""
"2061",3090,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.2147,31.9194,2,"Simunye Country Club","01-Jun-23",6,2023,""
"2062",3091,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.214,31.919,2,"Lusoti Village House F5 23","21-Aug-23",8,2023,""
"2063",3092,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.2108,31.9274,2,"Simunye, OSSU base","07-Sep-23",9,2023,""
"2064",3093,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.117,31.569,2,"Msinda, near Madlangampesi","17-Jan-23",1,2023,""
"2065",3095,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-27.0029,31.6533,2,"Maloma","03-Nov-22",11,2022,""
"2066",3096,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-27.0029,31.6533,2,"Maloma","29-Sep-23",9,2023,""
"2067",3098,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.99,31.755,2,"Mananga Country Club","18-Jan-23",1,2023,""
"2068",3099,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.5379,31.0132,3,"Bhunya","16-Nov-21",11,2021,""
"2069",3100,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-27.158,31.507,2,"Hluti, Hosea (High School?)","03-Apr-23",4,2023,""
"2070",3104,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-27.037,31.551,2,"Ngudzeni","23-Aug-23",8,2023,""
"2071",3105,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.653,31.4097,1,"The Luke Commission (TLC)","29-Sep-23",9,2023,""
"2072",3108,"EAF","","Elapidae","Naja","mossambica","Mozambique Spitting Cobra",-26.326,31.1411,3,"Mbabane, Bruce","09-Sep-23",9,2023,""
